,Soil_type,Crop,N,P,K,temperature,humidity,ph,rainfall,label
1642,black,jute,89,52,45,24.89326318,77.01222585,7.207457207999999,196.469984,jute
1643,black,jute,77,51,44,23.25583402,82.7015932,7.124333547000001,166.2160846,jute
1644,black,jute,94,37,41,24.7634518,87.06071115,6.4635387070000005,179.1630865,jute
1645,black,jute,75,41,35,24.97042599,78.62697699,6.856833064,166.6415254,jute
1646,black,jute,60,55,36,26.12797248,80.49172597,7.132389299,150.6326874,jute
1647,black,jute,62,56,35,25.97825807,81.65769588,6.235357637999999,163.3488091,jute
1648,black,jute,84,40,42,26.2830571,73.35763537,6.704273839,186.6898282,jute
1649,black,jute,100,56,40,26.38905406,83.31240346,7.433313409,176.1516409,jute
1650,black,jute,75,56,44,25.2746335,73.7459581,6.109478059,168.0432282,jute
1651,black,jute,78,46,42,23.09499564,78.45959697,7.095413294,155.3851533,jute
1652,black,jute,82,48,36,25.79351957,81.76904006,6.352076782999999,193.2418382,jute
1653,black,jute,100,58,41,23.17403323,87.88255345,6.6587699910000016,160.6217342,jute
1654,black,jute,88,50,40,25.63215038,79.95150917,7.0518224720000005,182.2582277,jute
1655,black,jute,67,41,40,25.84879500000001,87.81661683,7.333143205,152.6194403,jute
1656,black,jute,72,42,43,26.56767277,80.90424543,6.352771037,181.2915605,jute
1657,black,jute,89,40,43,26.24532085,72.97198375,7.124050134,189.9711184,jute
1658,black,jute,89,57,43,26.91515043,73.19897535,6.998787171,177.22330480000005,jute
1659,black,jute,61,41,44,24.36972377,82.11319791,6.537914957999999,159.92109340000005,jute
1660,black,jute,79,45,43,25.71901283,79.15532398,7.171054239,187.1735424,jute
1661,black,jute,84,40,43,25.01157559,88.33130229999998,7.228268227999999,169.4168014,jute
1662,black,jute,98,43,35,25.40785911,76.44048625,7.319952206,188.6372826,jute
1663,black,jute,75,36,44,23.28081,74.27607475,6.613341342999999,153.7447398,jute
1664,black,jute,89,58,35,23.98651719,82.09053379,6.096838784,167.0576456,jute
1665,black,jute,91,41,37,24.48556447,83.20630007,6.132570522999999,192.2316221,jute
1666,black,jute,77,48,36,25.86705009,84.09985284,7.36008498,154.83908469999997,jute
1667,black,jute,66,58,35,23.5643831,79.46283115,7.321619041,185.25947,jute
1668,black,jute,62,59,41,24.2248758,74.89465426,7.175170657000001,192.4931257,jute
1669,black,jute,82,35,35,25.49386782,86.97061481,7.299076163,176.5268267,jute
1670,black,jute,61,41,35,24.97178693,79.47557931,6.842966478999998,195.7571622,jute
1671,black,jute,99,57,38,24.80624984,82.09281674,6.356295567999999,156.3616174,jute
1672,black,jute,70,42,43,23.16814977,76.66724969,6.508342839,157.1215052,jute
1673,black,jute,90,59,35,24.25133493,89.86454053,7.098227926,175.1742112,jute
1674,black,jute,73,43,42,26.58361011,78.00774772,6.310699968,154.8238864,jute
1675,black,jute,67,46,44,26.82489244,78.20392774,7.093328631,153.91998069999997,jute
1676,black,jute,84,37,42,25.49674786,81.13449097,6.691074249,169.92882340000003,jute
1677,black,jute,72,41,36,24.09874353,80.57226761,6.187746776,176.8604109,jute
1678,black,jute,71,56,37,23.18866654,86.20899734,6.491506245,176.103677,jute
1679,black,jute,64,53,38,26.24347471,78.51063754,6.855362875,183.4065252,jute
1680,black,jute,65,54,39,23.75091572,71.14782585,7.124571593,160.0889553,jute
1681,black,jute,60,58,37,26.13871511,79.1188943,6.067302109,171.4892533,jute
1682,black,jute,86,39,43,26.14576648,71.23690851,6.432051512,193.1007598,jute
1683,black,jute,90,50,44,26.91643698,73.48655995,6.253408852000001,171.4716375,jute
1684,black,jute,91,38,36,26.5232969,77.17331847,7.287318722999999,157.8548562,jute
1685,black,jute,87,48,38,23.81579631,80.94023552,7.161865733,190.312216,jute
1686,black,jute,72,41,36,26.50838667,86.84264005,6.065898282999999,152.9801697,jute
1687,black,jute,71,54,35,26.63952463,70.95705996,7.311077075,199.3355744,jute
1688,black,jute,82,46,41,23.325013100000003,79.79609448,6.581693772,187.3096148,jute
1689,black,jute,71,52,43,26.47549543,73.96164569,6.732826127,180.2513601,jute
1690,black,jute,80,43,43,23.78756036,74.36794079,6.014572075,172.64426540000005,jute
1691,black,jute,77,55,43,25.49941707,75.99987588,6.663559451,193.71418280000003,jute
1692,black,jute,95,57,41,23.24925555,73.65346838,6.434610995,184.7674863,jute
1693,black,jute,63,47,35,26.98582182,89.05587886,7.432768147000001,193.8778713,jute
1694,black,jute,93,43,38,23.61475336,86.14290267,6.987332927000001,150.2355238,jute
1695,black,jute,87,44,43,23.87484465,86.79261344,6.718725189,177.5147313,jute
1696,black,jute,88,52,39,23.92887902,88.07112278,6.880204617,154.6608736,jute
1697,black,jute,90,39,37,24.81441246,81.68688879,6.86106911,190.7886386,jute
1698,black,jute,90,39,43,24.44743944,82.286484,6.7693455,190.9684885,jute
1699,black,jute,84,38,43,26.57421679,73.81994896,7.26158085,159.3223075,jute
1700,alluvial,chickpea,40,72,77,17.02498456,16.98861173,7.485996067,88.55123143,chickpea
1701,alluvial,chickpea,23,72,84,19.02061277,17.13159126,6.920251378,79.92698081,chickpea
1702,alluvial,chickpea,39,58,85,17.88776475,15.40589717,5.9969320370000005,68.54932919,chickpea
1703,alluvial,chickpea,22,72,85,18.86805647,15.65809214,6.391173589,88.51048983,chickpea
1704,alluvial,chickpea,36,67,77,18.36952567,19.56381041,7.152811172000001,79.26357665,chickpea
1705,alluvial,chickpea,32,73,81,20.45078582,15.40312102,5.988992796000002,92.68373702,chickpea
1706,alluvial,chickpea,58,70,84,20.6543203,16.60820843,6.231049027999999,74.6631118,chickpea
1707,alluvial,chickpea,59,70,84,17.3348681,18.74926979,7.550808267000001,82.61734721,chickpea
1708,alluvial,chickpea,42,62,75,18.17912258,18.90426935,7.010570541,81.84997529,chickpea
1709,alluvial,chickpea,28,74,81,18.01272266,18.30968112,8.753795334,81.98568791,chickpea
1710,alluvial,chickpea,58,66,79,20.99373558,19.33470387,8.718192847000001,93.55280105,chickpea
1711,alluvial,chickpea,43,66,79,19.46233971,15.22538951,7.976607593,74.58565097,chickpea
1712,alluvial,chickpea,58,63,81,19.81344531,14.69765308,6.5154995489999985,78.96514709,chickpea
1713,alluvial,chickpea,23,62,85,18.97424756,19.5161216,8.490127142,80.7108745,chickpea
1714,alluvial,chickpea,27,62,77,18.19737048,14.71070537,6.576415562,70.18185181,chickpea
1715,alluvial,chickpea,28,72,84,18.72963144,19.18197264,6.481783042999999,71.58010169,chickpea
1716,alluvial,chickpea,50,56,76,20.99502153,19.8601304,7.966605025,73.50734019,chickpea
1717,alluvial,chickpea,39,71,84,20.28155898,16.39535215,8.140825437,82.52339655,chickpea
1718,alluvial,chickpea,25,78,76,17.48042641,15.7559405,7.228963452,66.96980581,chickpea
1719,alluvial,chickpea,31,70,77,20.88818675,14.32313811,6.492546046,90.46228334,chickpea
1720,alluvial,chickpea,26,80,83,17.08498521,16.14565756,7.528599957000001,71.31007253,chickpea
1721,alluvial,chickpea,25,68,77,20.09340593,15.11279612,7.701446446,85.74904898,chickpea
1722,alluvial,chickpea,31,78,76,17.57212145,14.99927489,8.519975748,89.31050665,chickpea
1723,alluvial,chickpea,60,68,83,19.12065218,18.43475844,6.620900869,85.52950164,chickpea
1724,alluvial,chickpea,59,62,83,18.57665902,19.22008229,8.104396057999999,72.94940441,chickpea
1725,alluvial,chickpea,22,67,78,17.16606398,14.42457525,6.204090835,72.32667516,chickpea
1726,alluvial,chickpea,36,65,80,18.2872007,16.67921616,6.051091339,74.87445574,chickpea
1727,alluvial,chickpea,59,60,84,19.03025305,18.66725565,7.690962337999999,94.70992037,chickpea
1728,alluvial,chickpea,54,77,85,17.141861399999996,17.0662427,7.8292111439999985,83.74606679,chickpea
1729,alluvial,chickpea,43,68,81,17.47809436,17.93253975,6.761599706,78.92060234,chickpea
1730,alluvial,chickpea,28,76,82,20.56601874,14.25803981,6.654425315,83.75937135,chickpea
1731,alluvial,chickpea,42,79,85,17.22385224,15.82069268,6.129533877,76.57580954,chickpea
1732,alluvial,chickpea,32,60,83,19.69141713,19.44225438,8.829273328,91.76071648,chickpea
1733,alluvial,chickpea,22,78,76,17.84851658,19.09172907,8.621662982,76.32470713,chickpea
1734,alluvial,chickpea,31,79,75,18.8202251,16.1074793,8.204862075,89.73119396,chickpea
1735,alluvial,chickpea,28,58,81,17.47500984,16.54314829,6.18042747,93.35034262,chickpea
1736,alluvial,chickpea,57,58,77,18.72649425,17.58406365,7.978996755,81.20176515,chickpea
1737,alluvial,chickpea,49,55,78,18.65580107,16.17772668,7.863113671,81.70769297,chickpea
1738,alluvial,chickpea,46,76,77,18.2356751,19.68538502,6.967843048,83.74879344,chickpea
1739,alluvial,chickpea,54,61,77,18.81198127,15.21618225,6.206582192999999,77.54294240000002,chickpea
1740,alluvial,chickpea,38,60,76,18.65054116,17.80852431,8.868741443,77.92798682,chickpea
1741,alluvial,chickpea,59,55,79,20.36720401,16.89574311,8.766128654,82.2545577,chickpea
1742,alluvial,chickpea,36,76,75,18.38120357,16.63805158,8.736337905,70.52056697,chickpea
1743,alluvial,chickpea,57,68,81,17.17012591,17.30457712,8.081095263,72.78624223,chickpea
1744,alluvial,chickpea,35,66,81,19.37101121,15.77458129,6.138243973,85.24819851,chickpea
1745,alluvial,chickpea,35,64,78,17.92845928,14.27327988,7.496645259,85.37378769,chickpea
1746,alluvial,chickpea,52,60,79,19.45339934,18.23490739,8.380185271,75.6317566,chickpea
1747,alluvial,chickpea,27,76,83,19.12829388,14.92241479,6.289614016,89.61857826,chickpea
1748,alluvial,chickpea,57,60,84,19.1034283,17.26184541,6.586777189,75.49101167,chickpea
1749,alluvial,chickpea,52,68,78,17.48504075,16.96070581,6.89655198,86.05078037,chickpea
1750,alluvial,chickpea,43,79,79,19.40751744,18.98030507,7.8067476560000015,80.25064637,chickpea
1751,alluvial,chickpea,44,74,85,20.18649426,19.63719995,7.150681303,78.26039559,chickpea
1752,alluvial,chickpea,24,55,78,17.30287885,15.15405941,6.64919573,75.57790384,chickpea
1753,alluvial,chickpea,29,77,75,17.50361137,15.48083156,7.778591617999999,72.9446671,chickpea
1754,alluvial,chickpea,20,60,78,18.17234999,14.70085967,6.358740355,90.7760707,chickpea
1755,alluvial,chickpea,56,67,78,17.57445618,16.71826572,8.255450758,77.81891424,chickpea
1756,alluvial,chickpea,37,66,85,20.93175255,18.91295403,6.456148474,78.06910795,chickpea
1757,alluvial,chickpea,49,71,76,19.71098332,17.63879418,6.613072145,85.57925437,chickpea
1758,alluvial,chickpea,59,69,80,19.07937684,17.86754927,8.165359297,69.40619137,chickpea
1759,alluvial,chickpea,20,79,77,18.54988627,16.02542689,7.64867466,76.32565249,chickpea
1760,alluvial,chickpea,24,56,85,18.19903647,17.41333199,6.545888558,80.6405403,chickpea
1761,alluvial,chickpea,51,72,75,18.88852533,14.99451145,7.1042247970000005,80.11133840000002,chickpea
1762,alluvial,chickpea,57,73,85,18.49311205,14.72115044,7.358099622,91.94595352,chickpea
1763,alluvial,chickpea,22,64,82,19.48974337,17.17260319,6.4740245000000005,87.51312796,chickpea
1764,alluvial,chickpea,52,73,79,17.25769499,18.74943955,7.840339388999999,94.00287214,chickpea
1765,alluvial,chickpea,29,75,75,19.62416326,18.71483156,7.064790365,88.4585692,chickpea
1766,alluvial,chickpea,44,59,78,20.67526473,19.85388984,7.599033472,84.78344008,chickpea
1767,alluvial,chickpea,41,69,82,20.02381489,16.63294455,6.715587232000001,68.97806542,chickpea
1768,alluvial,chickpea,52,56,85,20.118744600000007,14.44228303,6.81712422,88.68168643,chickpea
1769,alluvial,chickpea,34,76,80,20.65691793,15.84572566,7.985417393,65.23811143,chickpea
1770,alluvial,chickpea,42,74,83,19.2582557,14.2804191,7.545258424,65.78042032,chickpea
1771,alluvial,chickpea,34,71,79,17.927806,15.85622899,7.728998197,74.63872762,chickpea
1772,alluvial,chickpea,27,73,79,19.16288268,15.83500655,7.354973451,82.69766829,chickpea
1773,alluvial,chickpea,30,70,79,20.26942271,19.96978871,7.313122235,69.64449182,chickpea
1774,alluvial,chickpea,57,57,75,17.09104223,18.25142068,7.785039076,87.27444866,chickpea
1775,alluvial,chickpea,27,79,82,17.06579293,17.54024066,6.307004922999999,70.87150577,chickpea
1776,alluvial,chickpea,32,71,85,20.62767492,14.44008871,6.4039823160000005,92.06630306,chickpea
1777,alluvial,chickpea,31,76,82,20.8248451,17.85057083,7.599279991,79.20509212,chickpea
1778,alluvial,chickpea,33,75,84,19.46210401,18.72831993,7.217018459,68.81405149,chickpea
1779,alluvial,chickpea,47,80,77,17.18248372,16.42891834,7.561108006,72.85017344,chickpea
1780,alluvial,chickpea,54,62,80,17.48911699,16.39055394,7.489545074,79.45758333,chickpea
1781,alluvial,chickpea,47,79,78,17.48395377,14.76014523,6.609696734,65.11365631,chickpea
1782,alluvial,chickpea,35,57,83,19.48316794,17.44534641,7.476800943,80.4986291,chickpea
1783,alluvial,chickpea,53,73,77,19.71359733,18.09665739,7.325451279,73.64476535,chickpea
1784,alluvial,chickpea,45,61,78,19.48649305,16.06240074,6.489389282,81.52842690000001,chickpea
1785,alluvial,chickpea,37,78,79,19.95264829,14.82633099,7.786366322,88.6810311,chickpea
1786,alluvial,chickpea,30,75,81,19.41789736,16.80472243,6.4084378860000015,68.4951189,chickpea
1787,alluvial,chickpea,37,55,82,19.45591848,18.02235902,8.423873703,78.44910564,chickpea
1788,alluvial,chickpea,53,65,76,20.19137759,16.41998269,8.719960893,77.33795356,chickpea
1789,alluvial,chickpea,22,60,85,18.8392908,14.74071856,7.811997977000001,94.78189594,chickpea
1790,alluvial,chickpea,60,61,78,20.71219282,19.83643308,6.317153205,94.03659867,chickpea
1791,alluvial,chickpea,42,67,77,18.99424448,15.9362937,7.114405288,78.69707199,chickpea
1792,alluvial,chickpea,39,76,76,19.96837462,15.57324389,8.135900726000001,69.15759062,chickpea
1793,alluvial,chickpea,35,63,76,17.81564548,17.60756635,7.714153037999999,90.82097601,chickpea
1794,alluvial,chickpea,30,65,82,20.71424384,15.27824066,7.103798069,76.77888672,chickpea
1795,alluvial,chickpea,57,56,78,17.34150229,18.75626255,8.861479668,67.9545435,chickpea
1796,alluvial,chickpea,48,65,78,17.43732714,14.33847406,7.861128148,73.0926704,chickpea
1797,alluvial,chickpea,36,56,83,18.89780215,19.76182946,7.4526709,69.09512477,chickpea
1798,alluvial,chickpea,40,58,75,18.59190771,14.77959596,7.168096055,89.60982451,chickpea
1799,alluvial,chickpea,49,69,82,18.31561493,15.36143547,7.26311855,81.78710463,chickpea
1800,alluvial,chickpea,40,72,77,17.02498456,16.98861173,7.485996067,88.55123143,chickpea
1801,alluvial,chickpea,23,72,84,19.02061277,17.13159126,6.920251378,79.92698081,chickpea
1802,alluvial,chickpea,39,58,85,17.88776475,15.40589717,5.9969320370000005,68.54932919,chickpea
1803,alluvial,chickpea,22,72,85,18.86805647,15.65809214,6.391173589,88.51048983,chickpea
1804,alluvial,chickpea,36,67,77,18.36952567,19.56381041,7.152811172000001,79.26357665,chickpea
1805,alluvial,chickpea,32,73,81,20.45078582,15.40312102,5.988992796000002,92.68373702,chickpea
1806,alluvial,chickpea,58,70,84,20.6543203,16.60820843,6.231049027999999,74.6631118,chickpea
1807,alluvial,chickpea,59,70,84,17.3348681,18.74926979,7.550808267000001,82.61734721,chickpea
1808,alluvial,chickpea,42,62,75,18.17912258,18.90426935,7.010570541,81.84997529,chickpea
1809,alluvial,chickpea,28,74,81,18.01272266,18.30968112,8.753795334,81.98568791,chickpea
1810,alluvial,chickpea,58,66,79,20.99373558,19.33470387,8.718192847000001,93.55280105,chickpea
1811,alluvial,chickpea,43,66,79,19.46233971,15.22538951,7.976607593,74.58565097,chickpea
1812,alluvial,chickpea,58,63,81,19.81344531,14.69765308,6.5154995489999985,78.96514709,chickpea
1813,alluvial,chickpea,23,62,85,18.97424756,19.5161216,8.490127142,80.7108745,chickpea
1814,alluvial,chickpea,27,62,77,18.19737048,14.71070537,6.576415562,70.18185181,chickpea
1815,alluvial,chickpea,28,72,84,18.72963144,19.18197264,6.481783042999999,71.58010169,chickpea
1816,alluvial,chickpea,50,56,76,20.99502153,19.8601304,7.966605025,73.50734019,chickpea
1817,alluvial,chickpea,39,71,84,20.28155898,16.39535215,8.140825437,82.52339655,chickpea
1818,alluvial,chickpea,25,78,76,17.48042641,15.7559405,7.228963452,66.96980581,chickpea
1819,alluvial,chickpea,31,70,77,20.88818675,14.32313811,6.492546046,90.46228334,chickpea
1820,alluvial,chickpea,26,80,83,17.08498521,16.14565756,7.528599957000001,71.31007253,chickpea
1821,alluvial,chickpea,25,68,77,20.09340593,15.11279612,7.701446446,85.74904898,chickpea
1822,alluvial,chickpea,31,78,76,17.57212145,14.99927489,8.519975748,89.31050665,chickpea
1823,alluvial,chickpea,60,68,83,19.12065218,18.43475844,6.620900869,85.52950164,chickpea
1824,alluvial,chickpea,59,62,83,18.57665902,19.22008229,8.104396057999999,72.94940441,chickpea
1825,alluvial,chickpea,22,67,78,17.16606398,14.42457525,6.204090835,72.32667516,chickpea
1826,alluvial,chickpea,36,65,80,18.2872007,16.67921616,6.051091339,74.87445574,chickpea
1827,alluvial,chickpea,59,60,84,19.03025305,18.66725565,7.690962337999999,94.70992037,chickpea
1828,alluvial,chickpea,54,77,85,17.141861399999996,17.0662427,7.8292111439999985,83.74606679,chickpea
1829,alluvial,chickpea,43,68,81,17.47809436,17.93253975,6.761599706,78.92060234,chickpea
1830,alluvial,chickpea,28,76,82,20.56601874,14.25803981,6.654425315,83.75937135,chickpea
1831,alluvial,chickpea,42,79,85,17.22385224,15.82069268,6.129533877,76.57580954,chickpea
1832,alluvial,chickpea,32,60,83,19.69141713,19.44225438,8.829273328,91.76071648,chickpea
1833,alluvial,chickpea,22,78,76,17.84851658,19.09172907,8.621662982,76.32470713,chickpea
1834,alluvial,chickpea,31,79,75,18.8202251,16.1074793,8.204862075,89.73119396,chickpea
1835,alluvial,chickpea,28,58,81,17.47500984,16.54314829,6.18042747,93.35034262,chickpea
1836,alluvial,chickpea,57,58,77,18.72649425,17.58406365,7.978996755,81.20176515,chickpea
1837,alluvial,chickpea,49,55,78,18.65580107,16.17772668,7.863113671,81.70769297,chickpea
1838,alluvial,chickpea,46,76,77,18.2356751,19.68538502,6.967843048,83.74879344,chickpea
1839,alluvial,chickpea,54,61,77,18.81198127,15.21618225,6.206582192999999,77.54294240000002,chickpea
1840,alluvial,chickpea,38,60,76,18.65054116,17.80852431,8.868741443,77.92798682,chickpea
1841,alluvial,chickpea,59,55,79,20.36720401,16.89574311,8.766128654,82.2545577,chickpea
1842,alluvial,chickpea,36,76,75,18.38120357,16.63805158,8.736337905,70.52056697,chickpea
1843,alluvial,chickpea,57,68,81,17.17012591,17.30457712,8.081095263,72.78624223,chickpea
1844,alluvial,chickpea,35,66,81,19.37101121,15.77458129,6.138243973,85.24819851,chickpea
1845,alluvial,chickpea,35,64,78,17.92845928,14.27327988,7.496645259,85.37378769,chickpea
1846,alluvial,chickpea,52,60,79,19.45339934,18.23490739,8.380185271,75.6317566,chickpea
1847,alluvial,chickpea,27,76,83,19.12829388,14.92241479,6.289614016,89.61857826,chickpea
1848,alluvial,chickpea,57,60,84,19.1034283,17.26184541,6.586777189,75.49101167,chickpea
1849,alluvial,chickpea,52,68,78,17.48504075,16.96070581,6.89655198,86.05078037,chickpea
1850,alluvial,chickpea,43,79,79,19.40751744,18.98030507,7.8067476560000015,80.25064637,chickpea
1851,alluvial,chickpea,44,74,85,20.18649426,19.63719995,7.150681303,78.26039559,chickpea
1852,alluvial,chickpea,24,55,78,17.30287885,15.15405941,6.64919573,75.57790384,chickpea
1853,alluvial,chickpea,29,77,75,17.50361137,15.48083156,7.778591617999999,72.9446671,chickpea
1854,alluvial,chickpea,20,60,78,18.17234999,14.70085967,6.358740355,90.7760707,chickpea
1855,alluvial,chickpea,56,67,78,17.57445618,16.71826572,8.255450758,77.81891424,chickpea
1856,alluvial,chickpea,37,66,85,20.93175255,18.91295403,6.456148474,78.06910795,chickpea
1857,alluvial,chickpea,49,71,76,19.71098332,17.63879418,6.613072145,85.57925437,chickpea
1858,alluvial,chickpea,59,69,80,19.07937684,17.86754927,8.165359297,69.40619137,chickpea
1859,alluvial,chickpea,20,79,77,18.54988627,16.02542689,7.64867466,76.32565249,chickpea
1860,alluvial,chickpea,24,56,85,18.19903647,17.41333199,6.545888558,80.6405403,chickpea
1861,alluvial,chickpea,51,72,75,18.88852533,14.99451145,7.1042247970000005,80.11133840000002,chickpea
1862,alluvial,chickpea,57,73,85,18.49311205,14.72115044,7.358099622,91.94595352,chickpea
1863,alluvial,chickpea,22,64,82,19.48974337,17.17260319,6.4740245000000005,87.51312796,chickpea
1864,alluvial,chickpea,52,73,79,17.25769499,18.74943955,7.840339388999999,94.00287214,chickpea
1865,alluvial,chickpea,29,75,75,19.62416326,18.71483156,7.064790365,88.4585692,chickpea
1866,alluvial,chickpea,44,59,78,20.67526473,19.85388984,7.599033472,84.78344008,chickpea
1867,alluvial,chickpea,41,69,82,20.02381489,16.63294455,6.715587232000001,68.97806542,chickpea
1868,alluvial,chickpea,52,56,85,20.118744600000007,14.44228303,6.81712422,88.68168643,chickpea
1869,alluvial,chickpea,34,76,80,20.65691793,15.84572566,7.985417393,65.23811143,chickpea
1870,alluvial,chickpea,42,74,83,19.2582557,14.2804191,7.545258424,65.78042032,chickpea
1871,alluvial,chickpea,34,71,79,17.927806,15.85622899,7.728998197,74.63872762,chickpea
1872,alluvial,chickpea,27,73,79,19.16288268,15.83500655,7.354973451,82.69766829,chickpea
1873,alluvial,chickpea,30,70,79,20.26942271,19.96978871,7.313122235,69.64449182,chickpea
1874,alluvial,chickpea,57,57,75,17.09104223,18.25142068,7.785039076,87.27444866,chickpea
1875,alluvial,chickpea,27,79,82,17.06579293,17.54024066,6.307004922999999,70.87150577,chickpea
1876,alluvial,chickpea,32,71,85,20.62767492,14.44008871,6.4039823160000005,92.06630306,chickpea
1877,alluvial,chickpea,31,76,82,20.8248451,17.85057083,7.599279991,79.20509212,chickpea
1878,alluvial,chickpea,33,75,84,19.46210401,18.72831993,7.217018459,68.81405149,chickpea
1879,alluvial,chickpea,47,80,77,17.18248372,16.42891834,7.561108006,72.85017344,chickpea
1880,alluvial,chickpea,54,62,80,17.48911699,16.39055394,7.489545074,79.45758333,chickpea
1881,alluvial,chickpea,47,79,78,17.48395377,14.76014523,6.609696734,65.11365631,chickpea
1882,alluvial,chickpea,35,57,83,19.48316794,17.44534641,7.476800943,80.4986291,chickpea
1883,alluvial,chickpea,53,73,77,19.71359733,18.09665739,7.325451279,73.64476535,chickpea
1884,alluvial,chickpea,45,61,78,19.48649305,16.06240074,6.489389282,81.52842690000001,chickpea
1885,alluvial,chickpea,37,78,79,19.95264829,14.82633099,7.786366322,88.6810311,chickpea
1886,alluvial,chickpea,30,75,81,19.41789736,16.80472243,6.4084378860000015,68.4951189,chickpea
1887,alluvial,chickpea,37,55,82,19.45591848,18.02235902,8.423873703,78.44910564,chickpea
1888,alluvial,chickpea,53,65,76,20.19137759,16.41998269,8.719960893,77.33795356,chickpea
1889,alluvial,chickpea,22,60,85,18.8392908,14.74071856,7.811997977000001,94.78189594,chickpea
1890,alluvial,chickpea,60,61,78,20.71219282,19.83643308,6.317153205,94.03659867,chickpea
1891,alluvial,chickpea,42,67,77,18.99424448,15.9362937,7.114405288,78.69707199,chickpea
1892,alluvial,chickpea,39,76,76,19.96837462,15.57324389,8.135900726000001,69.15759062,chickpea
1893,alluvial,chickpea,35,63,76,17.81564548,17.60756635,7.714153037999999,90.82097601,chickpea
1894,alluvial,chickpea,30,65,82,20.71424384,15.27824066,7.103798069,76.77888672,chickpea
1895,alluvial,chickpea,57,56,78,17.34150229,18.75626255,8.861479668,67.9545435,chickpea
1896,alluvial,chickpea,48,65,78,17.43732714,14.33847406,7.861128148,73.0926704,chickpea
1897,alluvial,chickpea,36,56,83,18.89780215,19.76182946,7.4526709,69.09512477,chickpea
1898,alluvial,chickpea,40,58,75,18.59190771,14.77959596,7.168096055,89.60982451,chickpea
1899,alluvial,chickpea,49,69,82,18.31561493,15.36143547,7.26311855,81.78710463,chickpea
1900,black,chickpea,40,72,77,17.02498456,16.98861173,7.485996067,88.55123143,chickpea
1901,black,chickpea,23,72,84,19.02061277,17.13159126,6.920251378,79.92698081,chickpea
1902,black,chickpea,39,58,85,17.88776475,15.40589717,5.9969320370000005,68.54932919,chickpea
1903,black,chickpea,22,72,85,18.86805647,15.65809214,6.391173589,88.51048983,chickpea
1904,black,chickpea,36,67,77,18.36952567,19.56381041,7.152811172000001,79.26357665,chickpea
1905,black,chickpea,32,73,81,20.45078582,15.40312102,5.988992796000002,92.68373702,chickpea
1906,black,chickpea,58,70,84,20.6543203,16.60820843,6.231049027999999,74.6631118,chickpea
1907,black,chickpea,59,70,84,17.3348681,18.74926979,7.550808267000001,82.61734721,chickpea
1908,black,chickpea,42,62,75,18.17912258,18.90426935,7.010570541,81.84997529,chickpea
1909,black,chickpea,28,74,81,18.01272266,18.30968112,8.753795334,81.98568791,chickpea
1910,black,chickpea,58,66,79,20.99373558,19.33470387,8.718192847000001,93.55280105,chickpea
1911,black,chickpea,43,66,79,19.46233971,15.22538951,7.976607593,74.58565097,chickpea
1912,black,chickpea,58,63,81,19.81344531,14.69765308,6.5154995489999985,78.96514709,chickpea
1913,black,chickpea,23,62,85,18.97424756,19.5161216,8.490127142,80.7108745,chickpea
1914,black,chickpea,27,62,77,18.19737048,14.71070537,6.576415562,70.18185181,chickpea
1915,black,chickpea,28,72,84,18.72963144,19.18197264,6.481783042999999,71.58010169,chickpea
1916,black,chickpea,50,56,76,20.99502153,19.8601304,7.966605025,73.50734019,chickpea
1917,black,chickpea,39,71,84,20.28155898,16.39535215,8.140825437,82.52339655,chickpea
1918,black,chickpea,25,78,76,17.48042641,15.7559405,7.228963452,66.96980581,chickpea
1919,black,chickpea,31,70,77,20.88818675,14.32313811,6.492546046,90.46228334,chickpea
1920,black,chickpea,26,80,83,17.08498521,16.14565756,7.528599957000001,71.31007253,chickpea
1921,black,chickpea,25,68,77,20.09340593,15.11279612,7.701446446,85.74904898,chickpea
1922,black,chickpea,31,78,76,17.57212145,14.99927489,8.519975748,89.31050665,chickpea
1923,black,chickpea,60,68,83,19.12065218,18.43475844,6.620900869,85.52950164,chickpea
1924,black,chickpea,59,62,83,18.57665902,19.22008229,8.104396057999999,72.94940441,chickpea
1925,black,chickpea,22,67,78,17.16606398,14.42457525,6.204090835,72.32667516,chickpea
1926,black,chickpea,36,65,80,18.2872007,16.67921616,6.051091339,74.87445574,chickpea
1927,black,chickpea,59,60,84,19.03025305,18.66725565,7.690962337999999,94.70992037,chickpea
1928,black,chickpea,54,77,85,17.141861399999996,17.0662427,7.8292111439999985,83.74606679,chickpea
1929,black,chickpea,43,68,81,17.47809436,17.93253975,6.761599706,78.92060234,chickpea
1930,black,chickpea,28,76,82,20.56601874,14.25803981,6.654425315,83.75937135,chickpea
1931,black,chickpea,42,79,85,17.22385224,15.82069268,6.129533877,76.57580954,chickpea
1932,black,chickpea,32,60,83,19.69141713,19.44225438,8.829273328,91.76071648,chickpea
1933,black,chickpea,22,78,76,17.84851658,19.09172907,8.621662982,76.32470713,chickpea
1934,black,chickpea,31,79,75,18.8202251,16.1074793,8.204862075,89.73119396,chickpea
1935,black,chickpea,28,58,81,17.47500984,16.54314829,6.18042747,93.35034262,chickpea
1936,black,chickpea,57,58,77,18.72649425,17.58406365,7.978996755,81.20176515,chickpea
1937,black,chickpea,49,55,78,18.65580107,16.17772668,7.863113671,81.70769297,chickpea
1938,black,chickpea,46,76,77,18.2356751,19.68538502,6.967843048,83.74879344,chickpea
